id,event,path,lineno,caller_path,caller_lineno,owner_with_name,hierarchy
230,return,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/collection/map/non_concurrent_map_backend.rb,17,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/collection/map/mri_map_backend.rb,13,Concurrent::Map#initialize,6
231,return,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/collection/map/mri_map_backend.rb,15,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/map.rb,125,Concurrent::Map#initialize,5
232,return,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/map.rb,127,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,345,Concurrent::Map#initialize,4
233,call,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,86,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,357,ActiveRecord::ConnectionAdapters::ConnectionPool::Queue#initialize,4
234,call,/Users/yhirano/.rbenv/versions/2.6.3/lib/ruby/2.6.0/monitor.rb,241,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,88,MonitorMixin#new_cond,5
235,call,/Users/yhirano/.rbenv/versions/2.6.3/lib/ruby/2.6.0/monitor.rb,156,/Users/yhirano/.rbenv/versions/2.6.3/lib/ruby/2.6.0/monitor.rb,242,MonitorMixin::ConditionVariable#initialize,6
236,return,/Users/yhirano/.rbenv/versions/2.6.3/lib/ruby/2.6.0/monitor.rb,159,/Users/yhirano/.rbenv/versions/2.6.3/lib/ruby/2.6.0/monitor.rb,242,MonitorMixin::ConditionVariable#initialize,6
237,return,/Users/yhirano/.rbenv/versions/2.6.3/lib/ruby/2.6.0/monitor.rb,243,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,88,MonitorMixin#new_cond,5
238,return,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,91,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,357,ActiveRecord::ConnectionAdapters::ConnectionPool::Queue#initialize,4
239,call,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,292,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,364,ActiveRecord::ConnectionAdapters::ConnectionPool::Reaper#initialize,4
240,return,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,295,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,364,ActiveRecord::ConnectionAdapters::ConnectionPool::Reaper#initialize,4
241,call,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,297,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,365,ActiveRecord::ConnectionAdapters::ConnectionPool::Reaper#run,4
242,return,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,306,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,365,ActiveRecord::ConnectionAdapters::ConnectionPool::Reaper#run,4
243,return,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,366,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,970,ActiveRecord::ConnectionAdapters::ConnectionPool#initialize,3
244,call,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/collection/map/mri_map_backend.rb,17,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,970,Concurrent::Collection::MriMapBackend#[]=,3
245,call,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/collection/map/non_concurrent_map_backend.rb,23,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/collection/map/mri_map_backend.rb,18,Concurrent::Collection::MriMapBackend#[]=,4
246,return,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/collection/map/non_concurrent_map_backend.rb,25,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/collection/map/mri_map_backend.rb,18,Concurrent::Collection::MriMapBackend#[]=,4
247,return,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/collection/map/mri_map_backend.rb,19,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,970,Concurrent::Collection::MriMapBackend#[]=,3
248,call,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/notifications/instrumenter.rb,43,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/notifications/instrumenter.rb,29,ActiveSupport::Notifications::Instrumenter#finish_with_state,3
249,call,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/notifications/fanout.rb,47,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/notifications/instrumenter.rb,44,ActiveSupport::Notifications::Fanout#finish,4
250,return,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/notifications/fanout.rb,49,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/notifications/instrumenter.rb,44,ActiveSupport::Notifications::Fanout#finish,4
251,return,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/notifications/instrumenter.rb,45,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/notifications/instrumenter.rb,29,ActiveSupport::Notifications::Instrumenter#finish_with_state,3
252,return,vendor/bundle/gems/activesupport-5.2.3/lib/active_support/notifications/instrumenter.rb,31,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,969,ActiveSupport::Notifications::Instrumenter#instrument,2
253,call,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,1058,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,973,ActiveRecord::ConnectionAdapters::ConnectionHandler#owner_to_pool,2
254,call,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/map.rb,132,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,1059,Concurrent::Map#[],3
255,call,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/collection/map/non_concurrent_map_backend.rb,19,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/map.rb,133,Concurrent::Map#[],4
256,return,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/collection/map/non_concurrent_map_backend.rb,21,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/map.rb,133,Concurrent::Map#[],4
257,return,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/map.rb,144,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,1059,Concurrent::Map#[],3
258,return,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,1060,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,973,ActiveRecord::ConnectionAdapters::ConnectionHandler#owner_to_pool,2
259,call,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/map.rb,132,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,973,Concurrent::Map#[],2
260,call,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/collection/map/non_concurrent_map_backend.rb,19,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/map.rb,133,Concurrent::Map#[],3
261,return,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/collection/map/non_concurrent_map_backend.rb,21,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/map.rb,133,Concurrent::Map#[],3
262,return,vendor/bundle/gems/concurrent-ruby-1.1.5/lib/concurrent/map.rb,144,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,973,Concurrent::Map#[],2
263,return,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_adapters/abstract/connection_pool.rb,974,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_handling.rb,60,ActiveRecord::ConnectionAdapters::ConnectionHandler#establish_connection,1
264,return,vendor/bundle/gems/activerecord-5.2.3/lib/active_record/connection_handling.rb,61,(irb),7,ActiveRecord::ConnectionHandling.establish_connection,0
